,mean,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,mfcc_41,mfcc_42,mfcc_43,mfcc_44,mfcc_45,mfcc_46,mfcc_47,mfcc_48,mfcc_49,gender
4145,-3.5021724e-06,-286.97482,106.738716,20.575466,25.06537,2.267565,13.452568,1.8880606,3.1720178,-2.8112428,1.1215135,-6.9481015,2.865319,0.11602742,2.4845903,0.5981693,5.855015,-2.199363,2.8205974,-7.670491,4.776371,-9.993252,-0.31849062,-5.9275146,-4.5625224,-5.4449267,-1.6717545,-5.37325,-0.16433994,-6.4076076,-0.52578825,-4.0601444,-1.4314998,-4.8629065,-0.9535026,-4.781588,-1.9382858,-3.937065,-1.4363966,-3.557169,-0.9657836,-3.3554904,-0.5811154,-3.3791206,-1.4174643,-3.002388,-1.7336147,-1.1843755,-0.3618545,-1.2438383,0.036747154,1
4146,-1.27039075e-05,-289.0798,88.85664,9.233975,7.418907,10.893236,7.2269917,-9.98292,-19.869093,-4.4231386,5.467978,-8.790566,-2.9652972,-6.018462,5.7427998,-13.194441,-2.5524366,3.9890852,-2.580406,-3.9648085,3.4647648,-3.0070384,0.3303296,-6.3459206,5.840135,-0.7042788,-0.7675432,1.1095943,1.5227323,-4.439887,-4.46677,-6.039326,6.9136724,-0.57377684,2.5879982,-2.5728374,2.567338,2.5859237,3.7997725,3.8515117,2.4657402,-0.20611955,-1.1654874,-0.6302225,3.8925729,1.0549743,2.935678,1.6836857,4.07449,0.794402,4.5099216,0
4147,-1.84709e-05,-275.8435,75.93161,-6.6909685,11.878984,-18.195944,-11.276217,-27.04456,-17.665024,-22.949686,6.5285354,-12.933939,9.675008,3.3206434,2.6768763,-2.2480166,-12.506567,-4.559839,-14.56777,-11.747888,6.5748363,-11.608586,-8.649389,-0.6622446,-4.328596,0.017849738,1.0954365,1.6256645,3.2636418,2.598951,5.943079,4.533617,6.4425135,2.277361,6.728581,3.4901428,-1.6858206,-1.833211,1.6489854,-2.548656,0.29431358,-2.1372068,-1.3758714,-5.601216,-1.6973609,-2.712607,-0.5910826,-3.6568682,-0.8208931,-3.8756547,0.937826,0
4148,1.5222637e-06,-267.51578,104.492455,-23.310698,23.984886,-4.8382955,7.4903927,-11.834769,7.291743,-24.616327,5.203245,-11.999921,-20.303755,-0.9624727,-3.6164033,-11.763337,-5.3077097,-16.20756,1.1195683,-2.6782386,-11.99992,-9.005471,-2.3945532,-7.532728,-3.209579,-5.4609327,0.1337559,-5.9591084,-6.3376923,-2.582253,-3.7411091,-8.728475,-1.3439609,-2.3670728,-2.3039947,-6.363362,-3.1874166,-5.329531,-5.309537,-0.5581782,-2.2337964,-5.1870294,-0.656869,-2.40051,-4.415269,-2.1175108,-0.97137433,-0.27761215,5.350528,0.8375187,1.4259493,1
4149,5.513548e-06,-332.21722,86.51165,17.716185,25.948524,12.942653,1.3040454,-5.019149,-12.397476,-5.5502596,-4.062742,-19.674162,-0.33538043,-3.6788464,3.153859,5.980624,-3.5108807,1.7296865,4.0958047,-5.7890067,-2.4163313,-2.5097086,-0.7446201,-4.2633142,-2.1920907,-8.055391,-2.329705,-5.4603057,6.2981057,-2.1150198,-2.3610353,-1.6205791,3.4641125,-1.9657103,-0.5676016,-2.1052523,1.9677223,1.6141406,3.140865,2.9494138,3.3573854,6.6722836,8.728224,-1.0330814,-0.38926235,-1.855357,3.3003583,2.9411535,2.0104296,3.11923,3.0315757,0
4150,-3.9746205e-06,-431.53046,125.31313,-19.110172,58.520325,12.371061,-20.513912,-14.006676,-4.9241776,10.605031,-2.510406,-10.637495,8.679262,1.9414146,-1.3254206,-1.9721234,-4.6326113,-9.733637,0.37097204,-4.9147253,-2.7976024,-0.32755834,-1.3312895,-0.87245524,4.9615464,-1.6695814,-1.9587619,-1.8354982,-5.0411553,-2.978229,0.48384604,-3.3384068,-4.6871443,-5.0761027,2.7326818,0.23588414,-2.8247545,-2.9139495,-0.5765906,-2.056276,-3.9842644,-3.2686524,-1.5148243,1.7044697,3.0984652,8.423533,8.022369,2.870845,3.085156,1.4798399,-1.1200583,0
4151,5.7848905e-05,-258.1383,78.46349,-9.266896,13.695933,-8.390294,7.211517,-5.5014763,-7.9522567,-5.526828,-3.5941648,-3.8746428,1.3303459,-8.772842,12.409286,4.2148557,3.81791,-5.103215,5.6840506,6.395396,4.3155456,-10.603217,9.709137,-1.6069375,-2.4540973,-1.3506078,5.4648957,-2.3590794,2.6824217,0.6736217,2.6893067,0.55113137,3.7941985,-0.84064996,0.07699132,-1.6826007,0.43346533,-3.0770543,-0.353196,-1.5686187,1.8744239,-1.4659446,0.16311122,-1.4804811,0.79146266,-0.6872643,3.4196756,-3.2444065,2.2617066,1.2326972,0.98133916,1
4152,-1.6542374e-06,-323.23166,77.70981,-31.26059,3.4676218,-7.76653,-14.218708,-14.705382,-13.376065,-7.580249,4.953971,-1.4374598,0.017578125,3.87578,3.9418664,-2.9706101,-2.957189,-7.520896,-5.4118533,-3.7794442,-0.28435454,-1.411819,3.93741,0.68782717,1.5943189,-1.0936621,1.806033,-0.5897476,-1.0150038,-0.516137,4.1836114,3.405611,3.9556031,4.173297,6.1446085,4.3850408,5.7225757,3.1172237,5.092579,2.6263561,4.1909027,3.1848092,1.7135696,0.34207898,2.3196564,-0.2335147,-0.009362955,1.7743456,1.7076086,-0.8815182,-0.31782922,0
4153,-1.1377438e-06,-342.34518,98.21322,-23.257586,12.951253,-3.6563656,-8.366022,-29.941399,-9.38347,-14.396296,-2.5970771,-9.561648,-17.499556,-10.920684,-8.553222,-7.483645,-10.301114,-4.906956,-6.809754,-12.906816,-2.1395178,-0.52458864,-1.8465346,6.4875216,6.9659896,6.0083957,5.2685843,2.9013507,3.3422825,3.5704722,-0.2138816,-1.6794001,-4.2881055,-1.1537188,-0.39878076,-3.9641464,1.147735,-3.0489817,-0.36859706,-2.9286478,0.9037604,-1.3476971,2.8293986,3.2511144,3.0009394,2.8314993,2.5823703,2.0138168,-0.58926386,2.8807414,0.22443932,1
4154,-6.900974e-05,-288.53568,69.35284,-54.63412,42.02155,1.6683432,-16.261929,-1.7508996,-0.35487738,-2.0991518,-4.063723,-0.9189099,5.4006996,-4.398708,10.342901,-2.9236495,3.3792658,1.3423738,3.9044304,-3.6994307,8.2916565,-2.176232,1.1648731,1.2748711,1.6096425,-1.4149903,4.1043897,2.2339997,4.903335,2.088038,4.0099626,-0.95006907,3.65767,4.046777,7.609449,5.9746165,8.244816,3.912076,5.689028,4.7110367,6.568802,4.1172867,4.689378,0.34498662,1.97901,0.082879364,2.532587,-0.64213836,1.8727732,1.5378624,0.3607952,0
4155,-9.094053e-05,-332.56052,116.14582,-3.9767878,30.43282,-1.6837268,-10.491108,-6.2525496,-14.592705,-8.607974,1.4753813,-7.43652,-5.4981813,-0.87804025,1.0074203,0.6108591,3.7685964,-3.884865,-7.296976,-6.288092,3.6170423,-10.415031,3.3369994,-9.311014,-3.6760254,0.9746897,-6.291788,0.006908322,-1.3262961,-3.0936947,-0.058472402,-4.821132,-2.6651046,-3.5842147,-0.6547357,-7.0024586,-0.112168334,-5.938603,0.4722216,-2.5616448,-2.8646407,-1.4941956,0.051630467,-2.973364,-2.5741332,-2.8449576,-3.0451107,-1.5611662,1.136337,2.234465,7.1355023,1
4156,-1.4074009e-05,-349.84137,91.092926,3.2361457,8.33351,-12.903403,-18.093813,0.24962449,-9.57398,-6.8111973,1.4046015,-19.451294,-4.249035,-0.9509877,7.1888943,13.1328535,13.188899,16.912903,6.9623795,-2.1401691,-5.2830057,-11.451942,1.5634052,-1.0680405,-1.9148846,-8.831706,-3.0198271,-3.5853977,-0.6968662,-5.981347,4.015012,5.6541557,9.195954,2.4257631,-1.127625,0.3191826,0.7167637,-0.6500191,0.5886396,3.1667209,0.08710168,1.484905,3.631408,4.1313543,1.4432642,0.72236484,2.2120101,-0.84814334,4.301654,5.4904995,-0.07941533,0
4157,-2.8821007e-06,-310.46423,101.42416,11.071538,21.252825,-3.7438183,-19.040493,-8.25504,-10.559892,-8.328235,1.1438072,-16.516459,-2.9450178,-3.121145,4.6169868,9.491789,-1.5958428,3.048737,-6.129185,2.1181102,0.68368137,-7.6739807,-3.9724872,-0.26662785,-3.0069091,-5.251798,5.057972,-7.021887,-0.16597492,-0.5862601,1.5201681,-0.5709895,0.70388794,-2.4022915,-0.63740206,0.73860985,2.1377215,4.638148,-0.5188009,-1.3252702,1.0938455,1.086434,5.4094143,0.11882371,0.7240387,-1.291898,1.3571098,0.5014014,2.5506685,1.4927092,-1.2658917,0
4158,-3.0589625e-05,-393.62366,129.57065,10.117162,23.742863,12.787981,10.857268,-3.1919239,-7.8818593,-9.68837,-1.5142634,-6.880455,-2.2822943,0.07593846,-4.1782575,-3.8752084,10.865634,-6.173388,1.0343753,4.6551285,-1.5501713,0.24652214,-2.1204438,-2.1453643,-2.1198764,-2.3625724,-1.1253244,-2.9199648,-1.7741859,-2.5006497,1.2296058,-5.9210963,1.0485566,-2.5137348,-0.27086282,-1.4586996,-2.6633794,-2.3579466,-3.1518002,-4.305441,-0.8184151,-4.584369,-1.0792251,-3.272081,-0.53674704,-1.1055044,0.81181216,2.362626,3.4070365,3.191787,3.729633,1
4159,6.237125e-05,-293.39127,124.13724,10.240925,61.183456,-1.8635621,-25.402739,-10.403434,-10.238751,-7.4532356,-10.8385515,-11.570054,0.5710819,-9.625627,-2.8854804,-5.91472,2.6607132,4.7858005,-2.6749556,-5.9541073,-12.502859,-11.8692875,2.9818087,-4.585755,-3.7887125,1.358084,-4.3581333,-5.8437996,3.9791873,-2.1755195,-3.3175151,-3.9467795,-9.057377,-0.23033182,1.021124,-8.20822,0.069929704,-4.7524195,-0.74135876,-1.2595706,-3.8903058,-3.8709917,-0.77823955,-6.379033,-4.48173,-2.9584923,-1.415345,-1.0123041,-1.0359478,-5.988622,0.7454836,1
4160,5.3988924e-06,-373.9514,146.18208,-34.4334,56.66293,-24.342579,14.891554,-11.790689,0.91307974,-6.438742,-1.9457728,2.3966007,-10.364687,11.539076,-16.980955,11.971863,-2.9100044,-7.589034,1.9865255,-7.6427417,1.0041122,-11.4037,5.6127987,-9.065092,-3.3308964,-1.5382253,-8.568873,2.714078,-8.031342,0.45343038,-3.9803026,-1.308253,-4.596821,-2.8792326,1.5613775,-4.4204803,-0.045515552,-5.091323,0.7095032,-5.0585933,-2.8154838,-2.0469015,-5.5796885,-1.0244206,-5.3612165,-0.47949433,-4.638425,-3.0994422,-2.0039122,-2.1724677,-2.2228382,1
4161,-6.0631593e-09,-269.7365,44.596474,-33.83912,34.45642,3.899822,-9.45269,-6.7137976,2.0543225,1.7885667,-3.6496258,-4.1626086,4.817742,-5.722176,5.999508,-1.7483524,3.3736248,-2.1340413,5.857307,-8.597918,6.448367,-2.0223343,-0.41340953,1.075062,2.8190136,-1.320708,1.5016068,-1.2594706,-1.0454365,-2.0292215,-0.20542341,0.70221716,4.06965,5.078828,9.288401,5.202871,3.9336724,0.25757697,0.8471554,0.8799859,5.429104,-2.9767718,2.3243198,-3.50442,3.187268,-1.6371411,-0.7297636,-4.9564376,-1.1338942,-2.1382465,2.3072731,0
4162,-0.0138645945,-372.1652,123.94576,-5.618856,40.61538,6.665369,-3.9953713,7.4497275,-2.987689,2.878448,5.4956346,-5.01295,5.0773087,-3.4016142,4.772327,0.002903191,-0.9029172,-1.0767391,4.336543,-1.3374848,1.3031108,-0.039502274,1.5138589,-0.7446018,2.134796,1.4247433,2.0004478,5.358124,3.9434052,2.5062928,4.5851836,2.4758172,4.2663054,3.0983927,2.1229756,1.0507107,3.8932269,1.8606011,3.1799095,4.4138565,4.013588,2.2057233,2.399608,1.2977552,2.220863,1.8365185,1.9358277,2.272401,2.7887373,0.12162951,0.7600801,0
4163,-3.4199832e-06,-328.42117,151.5321,10.197887,13.558361,16.236307,3.7866726,-4.0824137,-11.50335,-2.8877578,1.7719951,-9.459283,-0.38781413,-0.903692,1.3846854,0.40501532,2.7061055,-1.7881993,-0.44384074,-1.624216,3.172202,-5.7738457,-2.1102533,-3.925197,-1.1975304,-1.43434,-1.8304358,-1.8189988,1.3004133,-3.0317168,-0.43501833,-2.764684,0.033300787,-1.2169702,0.35866508,-3.5761156,-0.24090356,-2.1019454,-1.6645782,-0.5042039,0.2430416,-1.2451888,1.3911656,-2.5319164,-1.0564843,-0.9765289,-1.4670354,-0.8526788,-1.2330037,-1.0796708,0.64405435,1
4164,6.0782054e-06,-263.9892,121.39243,0.8490714,31.236708,1.2255403,9.866895,-19.272936,-1.557466,-13.145252,-5.2820005,-9.130678,-7.786023,-7.4799953,-6.774088,-11.581546,0.60479474,-13.522803,-5.04783,-4.9869113,-8.866063,-7.4660096,-4.924695,-11.434187,-4.6128345,-8.296248,-6.3442674,-8.475123,-4.7958503,-7.1002207,-3.62402,-7.670671,-5.018832,-3.9071987,-5.7110343,-6.3815536,-4.6181755,-6.4277844,-4.6148615,-6.0577393,-4.766522,-5.2251906,-4.9718747,-6.120691,-4.801711,-4.9773445,-2.990036,-3.0107334,-0.89289474,-3.1894078,-1.1855632,1
4165,-9.1231894e-05,-300.57718,128.18802,19.070553,46.90551,5.738161,-20.286602,-5.611057,-15.595839,-21.58169,-0.8064257,-8.850853,-11.9161825,-6.4009132,2.6998334,-4.524262,0.34102857,-3.4354534,-4.361325,-0.46669304,0.7735073,-17.478628,-1.284082,-8.483939,-6.4772224,1.2388804,-1.4350336,-6.3118463,-1.3048286,-6.8514447,-3.4645376,-2.3163626,-4.9956574,-4.6381907,-5.2129827,-6.165713,-2.8349628,-4.3783417,-3.9576447,-3.0156107,-4.8852825,-5.257917,-2.4948547,-4.9701695,-1.5752643,-0.25704893,-1.6994812,0.078154214,1.3350048,-0.43538505,4.0215054,1
4166,-3.4098045e-06,-301.45248,70.65295,6.8694406,22.719051,10.254078,0.7236473,-3.6361105,-16.925364,-0.8741976,-3.2049987,-21.031137,0.93955475,-4.9379864,2.2319622,-0.08869837,-0.79121846,1.9404142,0.18691657,-3.829049,-5.498771,-4.094951,-0.50191903,-2.693029,2.8803337,-10.324061,7.4458976,-5.5395637,9.371493,3.7865043,0.3628784,0.8795991,9.826572,-0.03401365,-1.6928416,-1.4757445,-0.2596305,0.20673022,-0.3367455,1.1081362,-2.714762,3.264641,8.64758,-2.9094505,-1.2370191,-1.0397907,0.67781675,1.29756,1.2311022,1.9815615,0.7687248,0
4167,-3.370578e-06,-223.9214,100.217155,19.593527,28.514624,1.2517897,13.640162,-0.505431,-3.6742547,-3.7424963,5.1400576,-11.068142,0.8921507,-3.9061596,3.118992,-2.7823162,4.161684,-2.5081902,1.6517915,-7.47335,4.212936,-12.219394,-0.62499106,-8.173972,-3.9399478,-5.978434,-2.6614683,-5.929713,-0.84563893,-6.298658,1.440884,-3.5854146,1.4970568,-6.2881927,-0.07608652,-5.382194,-0.26941776,-1.8864619,1.2739335,-1.043143,1.6576204,-2.1005502,0.51520294,-1.4846826,-0.20446177,-1.3710384,-0.9563679,-1.4727732,0.28434873,-0.6376818,-0.3103393,1
4168,-7.235026e-05,-329.34174,105.2319,-32.52381,18.86309,-9.822292,-19.13731,-17.16231,-18.105015,-9.367922,-7.703367,-7.922952,-6.756343,-1.6405501,-2.015403,-3.386733,-1.9419949,-4.7119217,-7.564465,-11.035416,-5.540088,-9.141258,-5.123377,-5.45557,0.22558159,-1.2043512,3.6139545,5.1289415,8.504501,12.9446945,16.738552,9.974613,10.081886,0.15159017,-1.9897536,-0.31052017,0.85286605,-0.49774447,-0.52440965,-2.6997104,-1.3815522,-2.755633,-0.60662,-5.595566,-2.5502443,-3.2762194,-2.9861689,-2.3801672,-4.400924,-2.7892876,-0.6814996,0
4169,-1.0547277e-07,-299.6018,124.4476,-8.08176,37.85036,6.6418343,9.72974,-11.577749,2.2621608,-12.889376,-3.5163357,-9.398128,-6.3373313,-5.3196,-8.677351,-12.463463,0.31889993,-8.046678,-7.8513594,-5.0487723,-6.3839273,-6.130834,-1.0666634,-8.003085,-3.8264225,-8.956939,-7.369512,-8.442683,-5.540224,-8.344667,-3.13549,-8.433047,-5.4631844,-5.9390893,-4.429853,-5.2235594,-6.6569395,-4.651113,-5.2886105,-7.4057584,-4.6008687,-4.561114,-4.666377,-6.6049123,-6.101079,-5.322151,-3.574069,-5.2875357,-3.0911956,-5.4684453,-5.256005,1
4170,-2.3878665e-06,-476.8599,59.131535,-2.8977835,49.288456,4.2948112,-9.491006,0.7697953,2.7724473,-4.170157,1.5522408,-8.213292,1.4905976,-7.551373,-4.0011177,-3.1812983,-5.7271276,-3.1247625,-7.622827,-4.9973426,-1.5579404,-9.322367,-1.351829,-8.401778,2.4167988,-4.840829,3.3461623,0.61775714,3.1146357,0.8005214,7.3941345,-2.2582474,6.12779,0.17897262,4.676076,3.0593572,5.122562,2.0662339,3.6912217,1.8567011,5.277779,1.002903,2.8552,-1.3356833,1.3200138,-2.0763533,0.53446865,-1.2277936,0.6670582,-2.0768611,0.4516988,0
4171,-8.7844404e-05,-299.42572,76.25608,-66.45031,-6.607228,-19.429394,-16.787832,-23.664333,-10.953674,-16.440508,4.900013,-13.230654,-0.4957513,1.598458,1.7102344,-7.6723785,-5.0314493,2.2707853,-5.5542917,-6.4399095,-2.6559064,-6.324565,-3.5612054,-2.8754518,3.0770383,-5.8699145,1.5189581,-1.609731,-2.6654694,-2.4081411,1.2171805,1.5885595,2.8281364,2.2608244,2.9982185,1.3670961,0.3900063,0.5854748,2.4633663,0.060991134,2.1976273,0.47090524,1.7326307,2.8031876,2.8567324,2.176727,1.3629497,0.10851378,1.3567605,-0.049486198,2.092994,0
4172,-1.601475e-05,-263.837,77.051414,-19.985628,34.410057,1.8385674,-21.52181,-32.138416,-30.525301,-16.035318,-7.727552,-15.2323065,6.030584,-2.6246524,-4.4405293,9.269701,-7.60589,-9.092357,-2.7615511,-10.328044,-3.238377,-0.21203423,-4.031609,-5.8342767,-0.97859246,-0.9361453,2.608902,2.4933255,1.9577497,0.6053772,6.9808383,-0.03723738,6.5957675,-0.6053645,5.4172363,3.9221768,5.2192354,2.256732,6.5580955,1.1643015,4.7814,1.1609423,1.0557678,-1.1683532,-1.0626466,-1.5817912,0.32001308,-1.0052272,0.72314566,-3.146956,2.3533127,0
4173,-8.0876736e-05,-397.1118,112.6855,-15.113271,17.857126,-6.6567225,6.2971125,-4.3373036,-5.9319115,-18.173208,-1.707723,-16.07012,-3.2609553,-9.431316,-2.1013172,-3.298129,3.1360164,-5.245863,-0.2512301,-5.241552,0.083756104,-7.133401,-7.4400225,-3.7968707,-2.132508,-2.556833,1.7543293,-1.2264761,0.63132125,3.8874595,5.162806,-2.5569808,3.5537965,-2.9145699,-2.811835,-3.105652,0.1810829,0.38271677,0.49527103,-2.0543404,-0.77402073,-1.6307172,-0.41232467,-5.096701,0.3105488,-2.0933244,0.88051665,0.11828659,-2.8419435,-4.0377383,-2.482119,1
4174,1.2666963e-05,-312.09567,131.51459,-22.94267,51.07421,2.3278055,-5.910099,-9.827528,2.9644487,-7.002031,-6.4123526,-1.7711651,-12.620195,2.556521,-8.570461,-1.2926666,-2.8784928,-3.8596225,1.150084,-4.074276,-0.21594565,-1.8237273,0.07183436,-6.2129664,-1.4466968,-1.2221723,-5.2960978,-1.7289319,-2.6672723,-1.2733989,-5.3915086,-3.0139332,-3.8484101,-3.6147845,-2.1045864,-1.7630861,1.0595399,-1.4990605,1.9184438,0.11046583,-1.3162214,-0.9479663,-2.6328938,0.36588317,2.0257406,4.4658194,5.3564363,6.014726,4.5231724,2.8221538,3.1568007,1
4175,0.00011370777,-345.6638,80.27992,-46.716656,35.55378,-7.5102696,-22.916248,-19.60238,-24.550655,1.5348682,0.22767939,-9.390724,-3.1325464,-8.16664,1.6603018,-12.888584,-1.8948153,-7.2820597,-5.450659,-5.8974695,-0.9952029,-5.754124,-4.8422327,-1.3852358,-6.191087,-3.5032308,-0.9304474,-3.6357417,2.716808,5.2346425,10.988869,9.501106,17.161726,13.196864,15.533074,9.9394455,10.436568,5.8486366,9.766074,6.635768,4.0661273,0.7398249,2.1507726,0.8090208,3.3034513,1.1850095,-1.1288424,-1.2828302,0.8101529,2.0551584,0.923093,0
4176,2.904099e-05,-277.22388,104.92174,18.488926,52.700542,17.032415,13.137259,-1.9141196,-3.44242,-6.786463,3.5155225,-5.7005982,-3.1767344,-1.378293,0.9874829,-3.619018,6.5051093,-7.6952024,1.1027844,-9.611913,4.4530315,-10.586311,-2.1567173,-3.5989547,-5.8985186,-3.976251,-0.5249358,-3.7921424,-0.9917615,-5.925998,-1.4014603,-5.760515,-2.955479,-7.2529817,-1.1561236,-6.4184422,-1.8432997,-3.7828522,-2.0118659,-5.3922276,-2.052261,-4.9198785,-1.4973011,-4.206864,-3.515877,-4.0546103,-4.2668614,-3.5840626,-2.8453057,-3.1058593,-3.6953773,1
4177,8.0625805e-06,-341.13797,120.99927,3.2136216,30.000017,11.672053,-20.13127,7.879502,-3.7381167,-27.450876,-0.6193858,-11.041994,-8.333604,-5.028212,4.9384804,-6.487409,-2.981931,-2.7468796,1.9958612,-1.5320871,0.16779836,-7.431485,-5.0504394,-5.266648,-6.088531,-5.2442336,-1.2958026,-5.655352,1.6200714,-5.936119,0.84294575,-0.77434266,0.12771095,-2.886009,0.88918024,-4.298193,-0.82013726,-2.8629782,-0.5360082,-3.8982708,-1.8872225,-5.5774107,-2.3724918,-2.1762865,3.650493,2.1134763,4.336551,1.3315476,2.4305863,0.19385445,-0.00064640434,1
4178,-6.8751084e-05,-277.32697,75.441826,4.7846365,27.087008,13.39102,5.725187,-19.358294,4.2896204,-3.7195356,4.0497456,-4.0342,-3.7086542,0.49386984,0.8746452,-6.358774,-0.8365845,-6.334141,3.0745425,-8.275943,-1.3343978,-2.3449113,-1.2775348,-7.005692,2.5424774,-6.4885535,0.75434417,-3.9864655,0.98215586,-4.901631,0.64523774,-4.359556,2.238335,0.448795,3.9729664,3.6332145,6.760791,2.9910755,7.03854,2.0394764,8.34977,1.0545216,5.794513,0.9254849,3.6688616,0.35961494,2.1417387,-0.7334825,0.9274248,-2.893231,-0.2894375,0
4179,-7.2076014e-06,-302.21124,79.44604,-68.204575,-7.458361,-24.551054,-19.9814,-23.199121,-9.310705,-14.289544,3.2670617,-13.483288,0.8212781,-1.1412984,-4.3579698,-6.1298165,-4.3831177,-0.66137016,-5.8383527,-3.5599842,1.1340811,-3.5873692,-2.0999503,-2.6069176,2.3987744,-4.724688,1.3067375,-0.4095622,1.2137027,2.2277796,1.3084329,1.8882499,1.7086205,1.2456555,2.1573584,0.6843419,1.5150487,0.33986214,0.35157213,-0.5784845,0.95315385,-2.1533284,1.1401355,1.1730472,1.7394792,0.23426808,2.7309623,1.7617769,0.84449446,0.19330755,0.7925822,0
4180,-1.0866232e-05,-346.1574,125.09489,-3.0328496,27.710346,-6.2378316,-8.996997,-8.141552,-19.464994,-1.7106819,2.8704584,-5.7640586,7.3253164,-3.799481,2.1865437,-1.3550066,-8.926797,-5.583724,4.6079926,-6.267177,-0.83284175,-1.4960762,-2.1614206,0.7586109,4.8089223,-3.3033152,-3.861073,-0.97343814,0.29691488,-2.9643464,2.0017338,-1.695621,-4.8145957,-4.962722,1.1153036,0.28786737,-0.4806877,-0.8015285,2.235724,1.0825075,1.1868395,4.547295,5.6692657,4.4558835,2.4693363,5.347692,2.2030823,0.8755318,5.8275957,4.631293,4.8749666,0
4181,3.8689996e-06,-285.74136,69.46797,-62.90358,-1.0220647,-20.444971,-20.840948,-27.843193,-7.492259,-15.526076,2.8374884,-18.476328,-0.32963175,-1.2117478,-2.2965722,-5.9341736,-5.135392,-0.4253198,-5.014415,-3.940096,2.6024165,-5.1268616,-2.0555599,-3.761496,0.14888157,-4.7629128,0.56758183,-3.6380403,-0.6841042,-3.2111096,0.15299702,-0.044213574,-1.4718055,0.026136454,2.006855,2.8163366,5.501017,2.5137842,2.2532196,0.8075156,3.5216308,0.10219692,4.2262254,1.7959185,2.7119083,1.8820944,2.081676,1.7320274,3.4465644,0.28267598,1.3995612,0
4182,-8.499645e-05,-334.51025,95.11736,-12.289095,6.014452,-11.603166,-7.2732596,-3.7233047,-16.736115,-6.2466683,-5.1141014,-6.4733253,-0.94498116,-4.141589,2.3348424,-1.0159084,-2.9658332,-4.3861527,-4.1623693,-10.69422,-8.457052,-6.191545,-0.87708616,0.65989935,8.255733,6.310967,9.301188,2.8482502,0.59765416,1.5210215,0.13660792,-1.375962,3.268557,-1.6548147,-2.3644574,-3.1141725,-0.20883211,-2.4959483,-2.3979304,-2.3109376,-1.7611934,-2.6855354,-4.333972,-4.6971364,-0.59609514,-2.0039408,-0.41081378,-0.56289667,1.3095464,0.6798526,0.5305554,0
4183,-1.2013625e-06,-318.53238,108.17759,-22.805065,19.33501,-4.4204187,-7.183179,1.782124,-13.786562,6.167825,-19.793262,-12.957834,15.191887,-0.42772663,4.7731433,-14.301901,-3.2374396,0.7120542,-6.016782,-11.512703,5.561701,-9.621166,2.1661038,0.5415579,0.621011,-0.11241389,3.2946808,-6.642813,3.2643588,2.678203,-1.9373966,-1.6755375,3.4556649,6.457433,6.1471543,8.323183,6.044571,6.1084523,4.0805945,-1.448636,2.5340626,0.7037435,0.82243204,1.6933726,-2.7916365,-5.7658186,-1.5518678,0.65625274,-2.2067945,-3.8112144,-2.0911198,0
4184,-6.842136e-06,-441.6766,61.282078,-10.4327965,38.592953,3.0317554,-5.9870796,0.69517237,2.9408271,-7.0874553,4.795023,-5.0204678,-0.78123707,-7.4959607,-3.3028731,-4.5609527,-6.2586746,-3.5809846,-8.703885,-1.7411244,-1.1449853,-6.0881104,1.349649,-7.1269774,4.374086,-4.2425537,4.8064084,2.9402347,5.8299465,5.016104,10.134193,2.1106334,8.815914,0.9158947,5.714323,2.6251767,5.4753723,1.2803046,1.8755673,-1.76256,2.668302,-0.40916744,1.9372224,-2.5747368,-0.7298706,-1.9674993,0.81009966,-1.4502972,-0.5826757,-2.7604425,1.3767493,0
4185,-0.0009739072,-179.06218,115.217545,-11.010252,1.754011,-1.5600032,-20.899681,-23.142828,-20.43139,-1.0301796,-2.5330455,-11.565031,-0.4909189,-6.1028457,1.3153089,-7.76196,-8.454136,-11.711417,-2.6171045,-4.9611306,12.025289,5.6042037,9.957207,7.901827,5.921413,-9.783547,-3.6601152,-4.4054513,5.749629,-4.129347,0.78067607,-3.5316772,2.909251,-0.9772412,0.0059687295,-4.3820486,-4.4548235,-3.0442326,-0.0039622285,-2.3042152,-2.243364,5.336408,13.171557,10.690508,10.800116,8.436252,3.059533,-0.37980837,-0.12166042,0.8231588,2.3320575,0
4186,-2.1731755e-06,-285.28052,105.983086,-17.666882,25.330153,3.5452683,2.294834,-6.608244,0.8149599,-18.98244,4.34182,-9.753706,-12.06169,-1.0860956,-1.8609986,-12.556323,-1.2899352,-19.483294,-6.5900173,0.24555977,-8.458329,-7.751829,-3.3238063,-4.7314487,-4.885681,-4.6189513,-1.0717628,-4.509993,-3.7642353,-5.744935,-3.7305808,-6.1551266,-2.7903452,-3.6398199,-0.10992226,-6.1147194,-2.6044445,-1.7208633,-6.133102,-3.547607,-4.168901,-6.3438826,-2.9206696,-3.6778362,-3.8280883,-2.7361047,-3.3454473,-1.6540102,0.6687555,0.10312351,0.9818893,1
